amenity,name,lat,lon
dentist,Кисс,59.921308,30.3477016
dentist,БИОС,59.9359588,30.3639305
waste_disposal,,59.845097,30.3024862
waste_disposal,,59.9181972,30.2971865
waste_disposal,Мусорные контейнеры,60.1872356,30.0423853
fuel,ТНК,59.8369384,30.2700639
post_office,,60.2319425,29.8536831
kindergarten,,60.2306312,29.85369
restaurant,Mama Roma,59.8635291,30.3213671
pub,Finnegan's,59.8641462,30.3213197
cafe,Кофе Хауз,59.8646476,30.321239
bar,Douglas,59.9583699,30.343425
fast_food,Тай-Экспресс,59.9583578,30.3444166
bank,ЗАТО банк,59.9585478,30.3446351
waste_disposal,,60.045378,30.2741955
waste_disposal,,59.9281773,30.2999105
dentist,Стоматология,59.9556338,30.4917178
townhall,Администрация Тярлево,59.7035348,30.4405101
police,ОГИБДД УВД по Пушкинскому району,59.7034722,30.44061
waste_disposal,,60.0140272,30.3271449
restaurant,Хуа Жен,59.9089074,30.3519046
dentist,,59.8621171,30.4997568
fast_food,,59.8843856,30.2398488
fast_food,Кристалл,59.8839938,30.2611859
fast_food,,59.8837334,30.2467754
waste_disposal,,59.8526189,30.3841118
restaurant,Евразия,59.9003333,30.4867036
parking,,60.1459283,30.4687724
bbq,,60.1471379,30.4699257
parking,,60.1461286,30.4681662
bbq,,60.1521016,30.4733053
pharmacy,Петербургские аптеки,59.920022,30.2969537
restaurant,Олиус,59.9184226,30.2964896
kindergarten,Детский сад №33,59.9176317,30.2982273
kindergarten,Детский сад №41,59.9188198,30.2968757
restaurant,Миндаль,59.9176971,30.2971471
pharmacy,Витал,59.9179089,30.2969553
fast_food,Мясная Лавка,60.0081143,30.257223
fuel,Евро,59.5720821,30.1680225
bench,,59.9402039,30.3138788
bench,,59.9402659,30.3142645
bench,,59.9402864,30.3137588
bench,,59.9403932,30.3136158
bench,,59.9404316,30.3135583
bench,,59.9404367,30.3140142
bench,,59.9404661,30.3139695
bench,,59.9405422,30.3135915
bench,,59.9405569,30.3136388
school,Детская музыкальная школа N41,59.9458576,30.4961317
fountain,,59.9230244,30.2986207
fountain,,59.9233762,30.3002781
kindergarten,Детский сад № 35,59.9309428,30.2899977
bar,Новая Голландия,59.9314406,30.2916337
pharmacy,Радуга,59.9319146,30.2913713
post_box,,59.9322068,30.290976
pharmacy,Радуга,59.9326121,30.4376079
toilets,,59.8649,30.4706806
library,"Библиотека, филиал 8",59.7033951,30.4406261
telephone,,59.7033675,30.44063
restaurant,Восток-Запад,59.865921,30.4722298
cafe,Ялта,59.8508098,30.3688557
waste_disposal,,60.0312713,30.2958177
waste_disposal,,60.0320234,30.2996214
waste_disposal,,60.0320889,30.2953978
pharmacy,Озерки,59.9250827,30.3172687
police,Участковый пункт полиции № 9,59.924551,30.3158793
restaurant,Toper,59.9264679,30.2950861
pharmacy,Биофарм-38,59.9265651,30.2955201
arts_centre,Малая Академия Искусств,59.947333,30.3380233
parking,,60.1937155,30.4974719
telephone,,60.2097968,30.4947591
parking,,60.2253767,30.5264902
telephone,,60.2276166,30.5294594
waste_disposal,Мусорные контейнеры,60.1893744,30.0957626
bar,Craft Beer Shop,59.9254906,30.3167527
waste_disposal,,60.0271864,30.3018047
waste_disposal,,60.0277385,30.2998361
marketplace,,59.7630565,30.9854982
toilets,,59.8512239,30.3231108
police,,59.8511808,30.3237788
vending_machine,,59.8468924,30.313029
library,Городская библиотека,59.9403734,31.046447
veterinary,Вега,59.9477291,30.490548
waste_disposal,,59.8599084,30.3823129
waste_disposal,,59.8618444,30.3874159
waste_disposal,,59.6860016,30.4221658
pub,Beer House,59.8505017,30.267307
waste_disposal,,59.7486774,29.7408915
fuel,Восток,59.7207154,29.8514463
atm,,60.011784,30.3977018
atm,,60.0337076,30.3668818
atm,,60.0170573,30.4341911
atm,,59.8587493,30.2491257
atm,,59.8557074,30.2247867
atm,,59.9064987,30.3074834
atm,,59.9488995,30.2782439
atm,,59.9112938,30.2890063
atm,,59.9741497,30.3392012
atm,,59.9592375,30.3345639
cafe,,60.1823981,30.3224627
place_of_worship,Церковь Бориса и Глеба,60.2142842,30.3007369
restaurant,Белое Солнце,60.2156249,30.3002585
atm,,59.9343532,30.337001
atm,,60.0218785,30.2452582
atm,,59.8828,30.2680891
atm,,59.8190884,30.3677047
atm,Газпромбанк,60.0421551,30.3900891
atm,,60.037645,30.4066712
atm,,60.0311211,30.4343456
atm,,59.8510571,30.3953348
atm,,59.9467775,30.4345692
atm,,59.8301028,30.3789028
atm,,59.9395025,30.4150946
atm,,59.8392081,30.3952709
atm,,59.8498883,30.3980709
atm,,59.9327853,30.4380346
drinking_water,,59.6687081,30.4033169
clock,,59.8445632,30.3233979
atm,,59.9005521,30.2716627
atm,,59.8261314,30.3168725
atm,,59.8532111,30.3421011
atm,Газпромбанк,59.8555266,30.3724782
atm,,59.8531688,30.1990822
atm,,59.9333788,30.3462875
atm,,59.8537132,30.2186554
atm,,59.844111,30.3177702
atm,,59.9501763,30.4881857
atm,,59.8899641,30.3246228
atm,Газпромбанк,59.8634168,30.404955
atm,,59.9831187,30.3328207
atm,,59.9597938,30.4393197
atm,,59.8081414,30.3203115
atm,,59.9129644,30.2591649
atm,,59.9752836,30.4078722
atm,,59.8061032,30.3114611
atm,,59.7790203,30.3231031
atm,,59.9317322,30.3537093
atm,,60.0365579,30.3210107
atm,,59.935037,30.2994921
atm,,59.977404,30.3179078
atm,,59.9326759,30.3277488
atm,,59.8691873,30.3541208
atm,,59.8717612,30.3415335
atm,,60.0921002,30.3809244
telephone,,60.1084044,30.4886374
post_box,,59.9202241,30.2966425
atm,,59.9560644,30.2450533
atm,,59.999414,30.2943961
atm,,59.9528231,30.2586798
atm,,60.0058848,30.2996488
atm,,59.927521,30.3800959
atm,,59.9460191,30.2155296
atm,,59.9492479,30.2342954
atm,,59.9590152,30.4059914
bank,Газпромбанк,59.9275213,30.3801432
atm,,59.864354,30.4728231
atm,,59.9097741,30.4490147
atm,,59.9934861,30.3533449
post_box,,59.8340523,30.3476134
atm,,59.9346627,30.4975728
atm,,59.9132379,30.4467554
bank,Газпромбанк,59.9182668,30.4707071
clinic,Клиника АБИА,60.0224205,30.2474494
language_school,Бенедикт-школа,59.926299,30.3035935
school,Логос,59.9265264,30.3036109
waste_disposal,,59.9266265,30.3036277
bank,Газпромбанк,60.0539575,30.3346102
atm,,60.0477339,30.3554997
atm,,59.8330188,30.5072321
atm,,59.925644,30.3214277
atm,,59.9192584,30.3394198
bank,,59.925644,30.3213415
atm,,60.0526091,30.3327169
atm,,59.8341703,30.2147221
atm,,60.0539546,30.3346658
atm,,59.984934,30.2457286
atm,,59.8075441,30.1628979
atm,,59.8422156,30.4840679
atm,,59.9265331,30.3206708
atm,,60.0592777,30.3337857
atm,,59.8398617,30.1393583
atm,,60.075163,30.2731103
atm,,59.8373086,30.5063263
atm,,59.8251391,30.1736229
atm,,59.8157197,30.5744817
atm,,60.0467768,30.3158008
atm,,59.9415711,30.3528291
atm,,59.9456699,30.3908279
atm,,59.8800418,30.30894
atm,,59.8956406,30.4928882
atm,,59.9162169,30.3088832
atm,,59.9905519,30.2580108
atm,,59.9048677,30.4833333
atm,Газпромбанк,59.9953297,30.1239894
atm,,60.0076621,30.3270024
atm,,59.9859453,30.2180549
place_of_worship,Часовня Святой Тамары,59.7321596,30.0812555
doctors,"Медицинский центр ""Панорама""",59.725933,30.0873814
fountain,,59.9851385,30.2528702
parking,,59.9955226,30.2712268
ferry_terminal,Мытнинская набережная,59.9495362,30.3086387
cafe,,59.8481458,30.3208109
pharmacy,Первая помощь,59.8480133,30.3208716
dentist,Городская стоматологическая поликлиника №24,60.014969,30.3185832
bench,,59.9993235,30.3141232
bench,,59.999434,30.3143494
bench,,59.9997912,30.3150869
bench,,59.9998464,30.3152411
bench,,59.9999717,30.3156857
bench,,60.0000771,30.3161509
bench,,60.0001619,30.3166417
bench,,60.0002133,30.3171146
bench,,60.0002261,30.317626
toilets,,60.0117063,30.3034485
waste_disposal,,60.0190134,30.3153237
bench,,60.0191227,30.3175759
bench,,60.0191431,30.3185617
bench,,60.0193384,30.3173618
bench,,60.0193554,30.3185413
bench,,60.0194131,30.3173448
bench,,60.0203409,30.3151541
bench,,60.0203681,30.315409
bench,,60.0203715,30.3180942
bench,,60.0205192,30.3167142
bench,,60.020526,30.3172479
restaurant,Ам винный супермаркет,59.9442414,30.4915331
police,Участковый пункт полиции,59.9446995,30.4939703
parking,,59.9246185,30.321219
fast_food,Суши WOK,59.9503298,30.2321977
fast_food,Суши WOK,60.0033755,30.2912833
fast_food,Суши WOK,60.0099693,30.2615304
fast_food,Суши WOK,60.014469,30.3938634
fast_food,Суши WOK,60.0521881,30.3407328
atm,ВТБ24,59.8461585,30.3223851
atm,ВТБ24,59.8473845,30.3223057
fast_food,Пышки,59.8481182,30.3224839
atm,Уралсиб,59.8466855,30.321053
drinking_water,,59.7307424,30.341618
drinking_water,,59.7315024,30.3430269
drinking_water,,59.7371102,30.3302739
drinking_water,,59.7378823,30.3280573
waste_disposal,,59.6872739,30.4340538
cafe,,59.7377965,30.4068249
atm,,59.855894,30.3805661
cafe,Невская поминальная трапеза,59.8501339,30.3151631
taxi,,60.0041073,30.4400748
bank,Авангард,60.014411,30.3678149
waste_disposal,,59.9969122,30.4360069
bank,Сбербанк,59.7758487,30.04466
post_office,Отделение связи №196605,59.7374646,30.3988415
cafe,Берёзка,59.8786476,29.8641746
clinic,"Медицинский центр ""Гранти-мед""",60.0176529,30.3312328
cafe,Чебуречная,60.017534,30.3223489
bench,,60.0149836,30.3386108
bench,,60.0151286,30.3383767
bench,,60.0152406,30.3382104
bench,,60.0153271,30.3380645
bench,,60.0154679,30.3378405
bench,,60.0156232,30.3255406
bench,,60.0156637,30.3255175
bench,,60.0160939,30.3372846
bench,,60.0162311,30.3370685
bench,,60.0163332,30.3369079
waste_disposal,,60.0163792,30.3234928
bench,,60.0164653,30.3367049
bench,,60.0165938,30.3365122
bench,,60.0167412,30.3362873
bench,,60.0169064,30.3232321
bench,,60.0169975,30.3234026
waste_basket,,60.0174588,30.3223616
waste_basket,,60.0175573,30.3223227
bench,,60.0177721,30.3286043
bench,,60.0178662,30.32933
bench,,60.0178837,30.3263994
bench,,60.0178841,30.3298901
toilets,,59.8531191,30.323081
dentist,Амистом,59.9496528,30.485004
waste_disposal,,60.0342585,30.4301641
waste_disposal,,60.0348064,30.4270382
cafe,Килька,59.7272933,30.4169154
fast_food,Теремок,59.9313944,30.2933487
cafe,Лукоморье,59.9261718,30.3123416
waste_basket,,60.0026559,30.3489461
drinking_water,,59.7328145,30.3570718
drinking_water,,59.734377,30.3388471
drinking_water,,59.734546,30.341126
drinking_water,,59.7357474,30.342138
drinking_water,,59.7362241,30.3335821
drinking_water,,59.736781,30.3354318
drinking_water,,59.7368289,30.3444629
drinking_water,,59.7371205,30.3410099
drinking_water,,59.7374718,30.3385568
drinking_water,,59.7375801,30.3460514
cafe,Хачапурный домик,59.860049,30.3943212
fast_food,Сирийская шаурма,59.8755589,30.445497
cafe,На всю Ивановскую,59.8760696,30.4439368
cafe,Шаверма,59.931945,30.4386305
cafe,Закусочная,59.9321347,30.4378821
police,Стационарный пост,59.9325227,30.436074
pub,Peggy O`Neill`s,60.0349826,30.3444071
waste_disposal,,60.0016675,30.3625538
cafe,Медведь,60.1714265,29.8720513
restaurant,Шаляпин,60.171291,29.8712988
ferry_terminal,"Проспект Обуховской обороны, 163",59.9026453,30.4307775
ferry_terminal,Синопская набережная,59.9299233,30.3900155
dentist,Алиса,59.8514649,30.2977203
waste_disposal,,59.8502472,30.2976735
pharmacy,Петербургские аптеки №121,59.9912068,30.305139
waste_disposal,,59.7018912,30.3979998
pharmacy,Радуга,59.8492017,30.2961302
atm,ВТБ,59.8492526,30.2957995
telephone,Россвязь,59.9847296,30.3445339
pharmacy,Доктор,59.9850954,30.3448705
bank,ВТБ24,59.9853726,30.3424322
dentist,Гера,59.9853948,30.3429937
cafe,,59.9855829,30.3442484
veterinary,,59.9856153,30.3499762
pharmacy,Первая помощь,59.9743601,30.3894475
cafe,,59.9842356,30.3997707
bank,Сбербанк,59.974134,30.3902835
cafe,Лери,59.9636029,30.3798575
waste_disposal,,60.264447,29.5930566
bus_station,отель Райвола,60.2664521,29.6025103
car_wash,Автомойка,59.9343059,31.016034
bank,Пойдём,59.8516228,30.3162802
police,Участковый пункт полиции №5,59.851775,30.31695
library,Библиотека №3 Приморского района,59.9982607,30.3199673
doctors,Женская консультация № 12 (Городская поликлиника № 49),59.9979502,30.3217619
arts_centre,Подростково-молодёжный клуб Галактика,59.9983075,30.3199165
doctors,"Центр восстановительного лечения ""детская психиатрия"" им. С.С.Мухина",59.9977329,30.3220501
doctors,Центр неврозов,59.9961219,30.3204306
waste_basket,,59.995183,30.3175734
waste_disposal,,59.9958578,30.3174921
waste_basket,,59.9964039,30.3214096
bench,,59.9964578,30.3161322
waste_basket,,59.996492,30.3216738
waste_basket,,59.9965957,30.3219891
bench,,59.9966159,30.3159395
waste_disposal,,59.9967603,30.3165045
bench,,59.9967952,30.3191219
bench,,59.9972213,30.3150946
bench,,59.9972301,30.3193869
bench,,59.9972386,30.3151588
waste_disposal,,59.9973673,30.3231618
bench,,59.9974093,30.3191622
bench,,59.9974214,30.3148771
bench,,59.9975203,30.3190097
bench,,59.9975227,30.3147487
bench,,59.9975511,30.3189749
bench,,59.9978072,30.3211282
doctors,Психоневрологический диспансер № 2 (детское отделение),59.9979162,30.3221181
bench,,59.9979233,30.3149124
bench,,59.9979544,30.320957
bench,,59.9980389,30.3142809
bench,,59.9980879,30.3151258
bench,,59.9980988,30.3207751
bench,,59.9981301,30.3141652
waste_disposal,,59.9981924,30.3144943
bench,,59.9981924,30.3150013
bench,,59.9982571,30.3190004
waste_disposal,,59.9982702,30.3194894
bench,,59.998289,30.3189026
bench,,59.9982902,30.3139651
bench,,59.9982994,30.3179825
bench,,59.9983147,30.3148323
bench,,59.9983436,30.3211709
bench,,59.9984379,30.3195527
bench,,59.9984426,30.317806
bench,,59.9984459,30.3146722
bench,,59.9985215,30.3143876
bench,,59.9985825,30.3208399
bench,,59.9986774,30.313307
bench,,59.9986979,30.3165795
bench,,59.9987309,30.3170125
bench,,59.9987566,30.3168033
bench,,59.9987937,30.3180735
bench,,59.9988337,30.3164181
bench,,59.9988632,30.3183009
bench,,59.9988704,30.3169905
bench,,59.9989456,30.3171483
bench,,59.9989568,30.3185924
bench,,59.9989639,30.316253
bench,,59.999041,30.3170235
bench,,59.9990518,30.3188813
bench,,59.9990759,30.3169868
bench,,59.999107,30.3160622
waste_disposal,,59.9991667,30.3183554
bench,,59.9991694,30.3168657
bench,,59.9992099,30.3142878
bench,,59.9993046,30.3145766
bench,,59.9993529,30.3166309
bench,,59.9993693,30.3147962
bench,,59.9993934,30.3148624
bench,,59.9994581,30.3151
bench,,59.9994746,30.3151542
bench,,59.9995641,30.3190029
bench,,59.9995664,30.3152083
bench,,59.999604,30.316138
bench,,59.9996747,30.3163606
waste_disposal,,59.9997118,30.319221
bench,,59.9998234,30.3186819
bench,,59.9998542,30.3174305
waste_disposal,,59.9998606,30.3167455
